NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;IM1_time;IM1_elapsed;IM2a_time;IM2a_elapsed;IM2_time;IM2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed;
7;1;8;1:45.559;0;;26.572;0;45.055;0;33.932;0;126.2;13:40.459;08:23:40.459;0:26.572;0:45.055;0:33.932;176.2;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;GF;26.572;45.055;33.932;16.883;16.883;9.689;26.572;29.949;56.521;15.106;1:11.627;15.475;1:27.102;18.457;1:45.559;
7;1;9;1:37.668;0;;26.613;0;42.404;0;28.651;0;136.4;15:18.127;08:25:18.127;0:26.613;0:42.404;0:28.651;185.2;Jaxon Bell;;Am;;Copeland Motorsports;Toyota Gazoo Racing;FF;26.613;42.404;28.651;16.922;16.922;9.691;26.613;29.730;56.343;12.674;1:09.017;10.806;1:19.823;17.845;1:37.668;
72;1;1;2:08.330;0;;53.204;0;44.546;0;30.580;0;103.8;2:08.330;08:12:08.330;0:53.204;0:44.546;0:30.580;181.2;Ethan Goulart;0:00:22.549;Am;;TechSport;Toyota Gazoo Racing;GF;53.204;44.546;30.580;41.993;41.993;11.211;53.204;31.612;1:24.816;12.934;1:37.750;10.962;1:48.712;19.618;2:08.330;
72;1;2;1:37.396;0;;26.504;0;42.470;0;28.422;0;136.8;3:45.726;08:13:45.726;0:26.504;0:42.470;0:28.422;187.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.504;42.470;28.422;16.761;16.761;9.743;26.504;29.822;56.326;12.648;1:08.974;10.773;1:19.747;17.649;1:37.396;
72;1;3;1:37.121;0;;26.457;0;42.254;0;28.410;2;137.2;5:22.847;08:15:22.847;0:26.457;0:42.254;0:28.410;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.457;42.254;28.410;16.679;16.679;9.778;26.457;29.677;56.134;12.577;1:08.711;10.815;1:19.526;17.595;1:37.121;
72;1;4;1:39.699;0;;26.237;3;42.432;0;31.030;0;133.7;7:02.546;08:17:02.546;0:26.237;0:42.432;0:31.030;188.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.237;42.432;31.030;16.540;16.540;9.697;26.237;29.876;56.113;12.556;1:08.669;11.727;1:20.396;19.303;1:39.699;
72;1;5;1:39.961;0;;26.539;0;42.404;0;31.018;0;133.3;8:42.507;08:18:42.507;0:26.539;0:42.404;0:31.018;184.3;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.539;42.404;31.018;16.891;16.891;9.648;26.539;29.756;56.295;12.648;1:08.943;11.427;1:20.370;19.591;1:39.961;
72;1;6;1:36.846;2;;26.279;0;42.110;2;28.457;0;137.6;10:19.353;08:20:19.353;0:26.279;0:42.110;0:28.457;185.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.279;42.110;28.457;16.627;16.627;9.652;26.279;29.602;55.881;12.508;1:08.389;10.716;1:19.105;17.741;1:36.846;
72;1;7;1:37.072;0;;26.370;0;42.279;0;28.423;0;137.3;11:56.425;08:21:56.425;0:26.370;0:42.279;0:28.423;185.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.370;42.279;28.423;16.730;16.730;9.640;26.370;29.652;56.022;12.627;1:08.649;10.642;1:19.291;17.781;1:37.072;
72;1;8;1:41.597;0;;26.442;0;45.024;0;30.131;0;131.2;13:38.022;08:23:38.022;0:26.442;0:45.024;0:30.131;181.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;GF;26.442;45.024;30.131;16.751;16.751;9.691;26.442;30.429;56.871;14.595;1:11.466;12.314;1:23.780;17.817;1:41.597;
72;1;9;3:03.738;0;B;26.339;0;42.390;0;1:55.009;0;72.5;16:41.760;08:26:41.760;0:26.339;0:42.390;1:55.009;185.2;Ethan Goulart;;Am;;TechSport;Toyota Gazoo Racing;FF;26.339;42.390;115.009;16.721;16.721;9.618;26.339;29.821;56.160;12.569;1:08.729;10.736;1:19.465;1:44.273;3:03.738;
80;1;1;2:10.341;0;;55.657;0;44.905;0;29.779;0;102.2;2:10.341;08:12:10.341;0:55.657;0:44.905;0:29.779;182.1;Paityn Feyen;0:00:27.124;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;55.657;44.905;29.779;44.576;44.576;11.081;55.657;32.024;1:27.681;12.881;1:40.562;11.354;1:51.916;18.425;2:10.341;
80;1;2;1:39.026;0;;27.118;0;42.732;2;29.176;0;134.6;3:49.367;08:13:49.367;0:27.118;0:42.732;0:29.176;185.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.118;42.732;29.176;17.306;17.306;9.812;27.118;30.058;57.176;12.674;1:09.850;11.038;1:20.888;18.138;1:39.026;
80;1;3;1:38.409;0;;26.713;0;42.834;0;28.862;0;135.4;5:27.776;08:15:27.776;0:26.713;0:42.834;0:28.862;184.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;26.713;42.834;28.862;16.946;16.946;9.767;26.713;30.123;56.836;12.711;1:09.547;10.959;1:20.506;17.903;1:38.409;
80;1;4;1:38.642;0;;26.802;0;42.938;0;28.902;0;135.1;7:06.418;08:17:06.418;0:26.802;0:42.938;0:28.902;185.2;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;26.802;42.938;28.902;16.993;16.993;9.809;26.802;30.252;57.054;12.686;1:09.740;10.894;1:20.634;18.008;1:38.642;
80;1;5;1:39.081;0;;27.143;0;42.867;0;29.071;0;134.5;8:45.499;08:18:45.499;0:27.143;0:42.867;0:29.071;184.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;27.143;42.867;29.071;17.091;17.091;10.052;27.143;30.177;57.320;12.690;1:10.010;11.013;1:21.023;18.058;1:39.081;
80;1;6;1:38.595;0;;26.715;0;42.911;0;28.969;0;135.2;10:24.094;08:20:24.094;0:26.715;0:42.911;0:28.969;184.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;26.715;42.911;28.969;16.994;16.994;9.721;26.715;30.176;56.891;12.735;1:09.626;10.964;1:20.590;18.005;1:38.595;
80;1;7;1:38.339;2;;26.720;0;42.796;0;28.823;2;135.5;12:02.433;08:22:02.433;0:26.720;0:42.796;0:28.823;184.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;26.720;42.796;28.823;16.936;16.936;9.784;26.720;30.034;56.754;12.762;1:09.516;10.863;1:20.379;17.960;1:38.339;
80;1;8;1:39.071;0;;26.684;2;42.814;0;29.573;0;134.5;13:41.504;08:23:41.504;0:26.684;0:42.814;0:29.573;184.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;GF;26.684;42.814;29.573;16.973;16.973;9.711;26.684;30.081;56.765;12.733;1:09.498;10.941;1:20.439;18.632;1:39.071;
80;1;9;1:41.847;0;;27.215;0;43.000;0;31.632;0;130.8;15:23.351;08:25:23.351;0:27.215;0:43.000;0:31.632;184.3;Paityn Feyen;;Am;;Nitro Motorsports;Toyota Gazoo Racing;FF;27.215;43.000;31.632;17.325;17.325;9.890;27.215;30.249;57.464;12.751;1:10.215;11.019;1:21.234;20.613;1:41.847;
88;1;1;1:58.694;0;;43.838;0;44.948;0;29.908;0;112.3;1:58.694;08:11:58.694;0:43.838;0:44.948;0:29.908;178.2;Max Stallone;0:00:16.327;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;43.838;44.948;29.908;33.546;33.546;10.292;43.838;31.727;1:15.565;13.221;1:28.786;11.688;1:40.474;18.220;1:58.694;
88;1;2;1:38.936;0;;26.742;0;43.140;0;29.054;0;134.7;3:37.630;08:13:37.630;0:26.742;0:43.140;0:29.054;183.1;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;26.742;43.140;29.054;16.952;16.952;9.790;26.742;30.341;57.083;12.799;1:09.882;11.066;1:20.948;17.988;1:38.936;
88;1;3;1:38.216;0;;26.751;0;42.727;0;28.738;0;135.7;5:15.846;08:15:15.846;0:26.751;0:42.727;0:28.738;184.3;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;26.751;42.727;28.738;16.983;16.983;9.768;26.751;30.018;56.769;12.709;1:09.478;10.888;1:20.366;17.850;1:38.216;
88;1;4;1:38.590;0;;26.671;2;43.122;0;28.797;0;135.2;6:54.436;08:16:54.436;0:26.671;0:43.122;0:28.797;183.1;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;26.671;43.122;28.797;16.880;16.880;9.791;26.671;30.296;56.967;12.826;1:09.793;10.907;1:20.700;17.890;1:38.590;
88;1;5;1:40.416;0;;26.950;0;42.815;0;30.651;0;132.7;8:34.852;08:18:34.852;0:26.950;0:42.815;0:30.651;184.3;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;26.950;42.815;30.651;17.111;17.111;9.839;26.950;30.069;57.019;12.746;1:09.765;12.562;1:22.327;18.089;1:40.416;
88;1;6;1:39.098;0;;27.510;0;42.863;0;28.725;0;134.5;10:13.950;08:20:13.950;0:27.510;0:42.863;0:28.725;184.3;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;27.510;42.863;28.725;17.315;17.315;10.195;27.510;30.129;57.639;12.734;1:10.373;10.851;1:21.224;17.874;1:39.098;
88;1;7;1:41.832;0;;28.823;0;42.634;0;30.375;0;130.9;11:55.782;08:21:55.782;0:28.823;0:42.634;0:30.375;185.2;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;28.823;42.634;30.375;18.826;18.826;9.997;28.823;29.945;58.768;12.689;1:11.457;11.130;1:22.587;19.245;1:41.832;
88;1;8;1:37.936;2;;26.746;0;42.514;2;28.676;2;136.1;13:33.718;08:23:33.718;0:26.746;0:42.514;0:28.676;185.2;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;GF;26.746;42.514;28.676;17.033;17.033;9.713;26.746;29.884;56.630;12.630;1:09.260;10.831;1:20.091;17.845;1:37.936;
88;1;9;1:40.101;0;;27.795;0;42.982;0;29.324;0;133.1;15:13.819;08:25:13.819;0:27.795;0:42.982;0:29.324;184.3;Max Stallone;;Am;;PT Autosport with Copeland Motorsports;Toyota Gazoo Racing;FF;27.795;42.982;29.324;17.279;17.279;10.516;27.795;30.224;58.019;12.758;1:10.777;11.341;1:22.118;17.983;1:40.101;
93;1;1;2:01.714;0;;46.084;0;45.510;0;30.120;0;109.5;2:01.714;08:12:01.714;0:46.084;0:45.510;0:30.120;172.2;Patrick Brunson;0:00:18.462;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;46.084;45.510;30.120;35.804;35.804;10.280;46.084;31.786;1:17.870;13.724;1:31.594;11.978;1:43.572;18.142;2:01.714;
93;1;2;1:40.672;0;;27.435;0;43.575;0;29.662;0;132.4;3:42.386;08:13:42.386;0:27.435;0:43.575;0:29.662;184.3;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.435;43.575;29.662;17.615;17.615;9.820;27.435;30.797;58.232;12.778;1:11.010;11.631;1:22.641;18.031;1:40.672;
93;1;3;1:39.409;0;;27.267;0;42.990;0;29.152;0;134.0;5:21.795;08:15:21.795;0:27.267;0:42.990;0:29.152;184.3;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;27.267;42.990;29.152;17.308;17.308;9.959;27.267;30.260;57.527;12.730;1:10.257;11.259;1:21.516;17.893;1:39.409;
93;1;4;1:38.661;0;;26.870;0;42.712;0;29.079;0;135.1;7:00.456;08:17:00.456;0:26.870;0:42.712;0:29.079;185.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;26.870;42.712;29.079;17.126;17.126;9.744;26.870;30.131;57.001;12.581;1:09.582;11.191;1:20.773;17.888;1:38.661;
93;1;5;1:42.676;0;;30.121;0;42.886;0;29.669;0;129.8;8:43.132;08:18:43.132;0:30.121;0:42.886;0:29.669;184.3;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;30.121;42.886;29.669;20.103;20.103;10.018;30.121;30.216;1:00.337;12.670;1:13.007;11.261;1:24.268;18.408;1:42.676;
93;1;6;1:38.313;2;;26.622;2;42.654;2;29.037;2;135.5;10:21.445;08:20:21.445;0:26.622;0:42.654;0:29.037;185.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;26.622;42.654;29.037;16.850;16.850;9.772;26.622;30.000;56.622;12.654;1:09.276;11.117;1:20.393;17.920;1:38.313;
93;1;7;1:42.240;0;;29.461;0;43.561;0;29.218;0;130.3;12:03.685;08:22:03.685;0:29.461;0:43.561;0:29.218;185.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;29.461;43.561;29.218;17.106;17.106;12.355;29.461;30.876;1:00.337;12.685;1:13.022;11.263;1:24.285;17.955;1:42.240;
93;1;8;1:38.796;0;;26.931;0;42.828;0;29.037;0;134.9;13:42.481;08:23:42.481;0:26.931;0:42.828;0:29.037;185.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;GF;26.931;42.828;29.037;17.156;17.156;9.775;26.931;30.178;57.109;12.650;1:09.759;11.212;1:20.971;17.825;1:38.796;
93;1;9;1:38.978;0;;26.883;0;42.754;0;29.341;0;134.6;15:21.459;08:25:21.459;0:26.883;0:42.754;0:29.341;185.2;Patrick Brunson;;Am;;Eagles Canyon Racing Powered by Fast Track;Toyota Gazoo Racing;FF;26.883;42.754;29.341;17.165;17.165;9.718;26.883;30.150;57.033;12.604;1:09.637;11.355;1:20.992;17.986;1:38.978;
98;1;1;2:55.173;0;;1:40.175;0;45.946;0;29.052;0;76.1;2:55.173;08:12:55.173;1:40.175;0:45.946;0:29.052;179.1;Max Schweid;0:01:10.896;Am;;TechSport;Toyota Gazoo Racing;GF;100.175;45.946;29.052;1:28.855;1:28.855;11.320;1:40.175;32.710;2:12.885;13.236;2:26.121;11.193;2:37.314;17.859;2:55.173;
98;1;2;1:37.702;0;;26.688;0;42.530;0;28.484;0;136.4;4:32.875;08:14:32.875;0:26.688;0:42.530;0:28.484;185.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.688;42.530;28.484;16.934;16.934;9.754;26.688;29.880;56.568;12.650;1:09.218;10.700;1:19.918;17.784;1:37.702;
98;1;3;1:37.059;0;;26.444;0;42.314;0;28.301;0;137.3;6:09.934;08:16:09.934;0:26.444;0:42.314;0:28.301;184.3;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.444;42.314;28.301;16.752;16.752;9.692;26.444;29.688;56.132;12.626;1:08.758;10.669;1:19.427;17.632;1:37.059;
98;1;4;1:37.009;0;;26.382;2;42.323;0;28.304;0;137.4;7:46.943;08:17:46.943;0:26.382;0:42.323;0:28.304;186.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.382;42.323;28.304;16.672;16.672;9.710;26.382;29.717;56.099;12.606;1:08.705;10.710;1:19.415;17.594;1:37.009;
98;1;5;1:37.353;0;;26.391;0;42.493;0;28.469;0;136.9;9:24.296;08:19:24.296;0:26.391;0:42.493;0:28.469;184.3;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.391;42.493;28.469;16.744;16.744;9.647;26.391;29.719;56.110;12.774;1:08.884;10.739;1:19.623;17.730;1:37.353;
98;1;6;1:36.928;2;;26.401;0;42.229;2;28.298;2;137.5;11:01.224;08:21:01.224;0:26.401;0:42.229;0:28.298;187.2;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;GF;26.401;42.229;28.298;16.769;16.769;9.632;26.401;29.678;56.079;12.551;1:08.630;10.712;1:19.342;17.586;1:36.928;
98;1;7;5:36.848;0;B;26.467;0;43.366;0;4:27.015;0;39.6;16:38.072;08:26:38.072;0:26.467;0:43.366;4:27.015;179.1;Max Schweid;;Am;;TechSport;Toyota Gazoo Racing;FF;26.467;43.366;267.015;16.838;16.838;9.629;26.467;29.792;56.259;13.574;1:09.833;12.134;1:21.967;4:14.881;5:36.848;
